ID,SeriousDlqin2yrs
139739,0.016101197558150974
35141,0.017955299375695646
73076,0.013222296208237587
27110,0.013019844219413252
103760,0.09321469873432507
13277,0.012583084219899525
135351,0.06242395050040374
77959,0.018186787989473548
58411,0.06809324329398685
2346,0.013165168291225307
145711,0.15244296910709326
41475,0.04938702818021315
102443,0.021055155309318403
43839,0.5267611742575864
126788,0.6728736425591351
83174,0.46831765980461726
7137,0.08263134048132964
43256,0.016905239118838518
112876,0.023550331338536613
31034,0.05448102855627387
73489,0.019212226450150298
102108,0.05119221061231715
136720,0.011655898450635907
10254,0.016394555222819233
122083,0.012034001707630674
94683,0.06736901235109442
84309,0.01570059740506996
117684,0.3126622106523618
112563,0.10283019177345039
135195,0.07333380182060983
43633,0.10769785185370861
51680,0.046071268123804424
112812,0.0370165605941126
86540,0.009130486493158025
27185,0.10256331192364536
53039,0.011025117825109664
99611,0.0185549569265287
41063,0.0549245595273
85471,0.020824882804880058
147094,0.03561477787887403
90426,0.025625852210026123
54757,0.009902455345625708
38420,0.02438536928318733
12487,0.017151008515429396
105351,0.1611807992246547
104084,0.01272592479211304
17085,0.009503100819603625
126312,0.04620242007095512
102967,0.04464343817544861
128155,0.01200554707669345
55487,0.015689180905689697
88489,0.0144529932833931
6709,0.0081915502388972
89488,0.023703269972253974
131366,0.10194033004112941
12182,0.09470920016221693
42157,0.014730449338760984
42217,0.023000588309004092
77996,0.016482406972564815
131091,0.0406973950977222
39249,0.09790418593088075
139367,0.010634624021595812
35382,0.034634659198194945
102884,0.09132072783806643
98592,0.05187903233624968
123498,0.06699923565958392
42488,0.02509282106653747
8456,0.02917899051935107
12376,0.05822906121698649
20160,0.02409372126813222
143667,0.008987467308596639
34949,0.012716282501821908
69311,0.018274513381879604
925,0.016412561396138215
46791,0.014685453775109603
105258,0.015836920474508912
91884,0.010348673771051004
143763,0.014597068067379166
61288,0.01162765417087101
593,0.017554464077603985
96955,0.018993272157801135
586,0.3026274518019283
105685,0.015430062083473356
133222,0.22578514012397558
43007,0.030966723002260336
139305,0.027160068815885677
18039,0.021303563568943248
123467,0.0945842733049516
11926,0.016884913132545643
80773,0.013466547290953161
128641,0.4992710811619487
55471,0.019919654526811652
59906,0.02571048985094162
11618,0.3752537714014639
76625,0.06799528230605786
54513,0.015165701923634806
25,0.013857829966545561
50313,0.5364387369811677
34392,0.009189235976737792
12352,0.040873794857342
130790,0.48375031394977774
71456,0.017297779349983246
96489,0.016548863786028222
143716,0.6283173171824882
65981,0.015586605576947939
44623,0.015538004597221522
7090,0.014076239846080212
54529,0.2817609411975975
6828,0.03639719201197207
13041,0.00877641054451645
62859,0.02143012813585763
50776,0.02922809532394965
64691,0.013413739019669782
2199,0.009756282273220866
137673,0.07795319907412775
89207,0.010122313173967988
105396,0.014237239519281937
142822,0.09224377747828084
36342,0.02685930892328638
141229,0.02496797192471409
20865,0.01360980779745445
63103,0.027568108715090783
127171,0.014541222956664754
147415,0.0095492854371321
2609,0.014163668502192119
87431,0.011187131629986906
30198,0.04841460198101013
120106,0.02069445668112214
32624,0.06742788625205992
117518,0.015732313544736646
72635,0.0434611058115306
90577,0.0228302983232487
147026,0.03262334610451977
80409,0.011003770579176684
29527,0.057746419528995514
39508,0.36071585611969764
93356,0.013395125508408072
135632,0.02582729485811316
74943,0.0143721531934329
15901,0.015345444925015628
105736,0.04673607454221446
109997,0.038236857314873314
135992,0.009464461618579128
45338,0.07441806258258994
40378,0.02211886221574482
665,0.017457273033700323
88437,0.24105648850971687
76725,0.014858895842970005
123116,0.3122093453858053
85368,0.02825494107029586
84690,0.009908225049882525
46676,0.07022757666675282
54508,0.009468895769176453
93955,0.014030475215171168
77643,0.3538853174157885
51437,0.016431939630974557
127979,0.1017849182682527
25657,0.01913348802528729
140235,0.015187782524666706
95338,0.13129477737737558
1875,0.00877641054451645
130512,0.009752084872916178
2571,0.02999356752663882
85190,0.050708925737301444
29457,0.15595284286470035
5568,0.011274675542915363
86254,0.37605941212316024
54648,0.3752648447503582
129206,0.01735856596924454
104110,0.025356992203789164
39494,0.05741992852180829
57902,0.0077035613231305824
68427,0.011065693038100973
38400,0.03897537597322765
3883,0.009589381915495705
142771,0.03867948863132043
55990,0.015593540732215666
78096,0.46239514761420913
12912,0.016892962852038243
92595,0.09788993414920935
53932,0.012244790748932158
45230,0.07155884837953523
118114,0.011073598291897283
47423,0.11651359675628913
89140,0.14408257993279142
92399,0.015398313563730741
119365,0.03177391554909066
76687,0.01607044142723804
22190,0.09092490904329012
86718,0.02277317850662616
9496,0.4126460321481207
88274,0.02746175355961718
24257,0.01245576409489603
97855,0.027458828723913083
8281,0.012782922047632607
87054,0.022360782432291438
58992,0.024504719219743242
143668,0.008739597563685801
31299,0.028449482701227522
128261,0.03521781278478186
72600,0.04366547763104968
8261,0.032620908731975595
14154,0.0849856559477081
88436,0.009503100819603625
27341,0.32030156442507834
5777,0.014480287412390932
43744,0.020688216324105235
112185,0.012486120551154832
112617,0.019380971503465804
122746,0.016209130448597175
24340,0.0681519310170149
15454,0.01153350150296145
40373,0.012246306779425207
143481,0.07778864206321415
145510,0.017905474506636803
52794,0.33312461685349914
51756,0.04577341888228986
43659,0.012893246645026366
73080,0.06002854237623722
121173,0.010234231655369061
135585,0.008885792666014044
2529,0.009656510170656161
85078,0.14516467980193482
48482,0.008984049755613337
10257,0.10173283583537225
81914,0.014131264469906802
118064,0.012810127196716058
6652,0.039108313999912624
64409,0.013603306834168083
4841,0.06459450090045146
24127,0.021727365056838352
26718,0.04740763736667948
46837,0.03535846069276362
114324,0.07005772407485689
10474,0.14926472753760936
146272,0.05822079033425106
79908,0.05854072098055811
37045,0.011023571798300548
7514,0.012090873861565694
82634,0.012697748190502395
92013,0.009543487095046276
68976,0.01763447022791225
94610,0.009357893933316572
113007,0.38715903901930526
147673,0.07236128535043268
125461,0.11882347847837212
140026,0.7824449542932631
37445,0.015354120398969268
114852,0.012363432607431259
54658,0.012288244687101754
13730,0.012892094310074164
105148,0.05519064827801252
22634,0.45270163129454827
72969,0.0153802282794631
62925,0.020003042282171656
7169,0.029859911848679446
129731,0.01940609304350523
99956,0.3662145180167742
92641,0.009776752956675905
46818,0.02824915678600995
141585,0.045491711524626395
112627,0.061485658168089
140649,0.08481782136034628
147758,0.01885406069029282
149293,0.05246294669070061
9266,0.11358686234102722
79482,0.07248617112569107
136635,0.009797944164283907
33484,0.047795658658074586
38550,0.04564884634386347
116623,0.013836786342405911
59604,0.06406331005356883
147900,0.05430119424957783
7364,0.08310598825924707
10664,0.009081790129677553
81907,0.01582532793288546
101494,0.02063441904680695
34656,0.05157403104725696
121914,0.3784052682973767
35620,0.025170097836912268
2077,0.010725642489115372
6999,0.01120144308223274
99650,0.025166613183297912
35249,0.015437103442472564
143554,0.7463161622744776
56590,0.04829654070251345
107370,0.016677141805633965
107955,0.015116786509502524
134084,0.05255821847051857
137705,0.02334260654971179
11151,0.04777366133502098
126493,0.11409487774030806
61634,0.5733148066308085
116738,0.01483604269980659
55529,0.011797839841548932
32994,0.015196221294323903
49612,0.03394603473632294
108957,0.015800638254048944
149267,0.009286261091837516
39960,0.02386519889171515
92885,0.010657976508939737
65163,0.08402837948332778
100801,0.00877641054451645
75565,0.008735159897830583
145941,0.09224377747828084
102703,0.07045768300037498
45289,0.008956188210357425
148503,0.05493998562197937
140967,0.010090643849461654
103697,0.04707232469190858
137994,0.04942149357446784
93893,0.047571975950127306
97046,0.17297996057914067
101179,0.02257922639474869
18289,0.01702719247622028
130977,0.008885792666014044
50578,0.10275874835696089
143285,0.015907976533115844
37524,0.06963779331274766
127374,0.08938520051680333
138662,0.008771417239311085
121600,0.09179358321297715
58155,0.011137745779436546
77293,0.01979194920156279
23378,0.20553307668624066
39306,0.013079478576021944
132940,0.012790207909174131
22447,0.05157403104725696
7919,0.040147933213760534
53020,0.08482850651018599
109432,0.0946051436339652
102224,0.039277905156306636
123168,0.02090545710366826
136126,0.01152188278548677
52377,0.034160903333250406
141914,0.0727634564726592
45984,0.052030077893983784
123148,0.0282116825210098
6563,0.028403003373441784
75587,0.012648581503551304
136909,0.11778312109947235
17192,0.3584961497528122
61257,0.10156643237908461
76953,0.038762577748417494
98451,0.019916182549703544
4986,0.010285614720420114
33014,0.013002017403968948
96926,0.010027290210050313
119729,0.016871293288191144
43980,0.04416062187574357
54936,0.020521116112094034
25949,0.026818412941239964
72570,0.014941596077694302
18256,0.0152786324256262
22395,0.02463455240818271
67897,0.07968871634748372
104127,0.012754197220134647
38317,0.03905618714770692
26577,0.012222901226454762
20614,0.008942620676335257
139028,0.01292353146184828
873,0.010957017795059018
82352,0.009136279535162441
144891,0.04601798767445374
98746,0.5494086621103136
113045,0.010650014703540914
115343,0.009488409125120514
137543,0.09082706418735723
1384,0.011738441068609549
76731,0.017998446058558683
9803,0.045865580011626196
55819,0.5377128805052048
32604,0.009752084872916178
113131,0.5933976642480684
70927,0.0115991220804115
71871,0.01246697895658269
131170,0.029163896929774773
76114,0.10420695601291582
124618,0.00925921944830649
21894,0.1568321736825532
20736,0.015773764746127544
45674,0.011842919154000419
37725,0.03353761764543429
29124,0.026927932465571392
67238,0.021648014608775135
66789,0.3069810991267449
141080,0.010310858770589256
77062,0.014521028942907412
69137,0.008381923333866873
25884,0.015806243760751737
16967,0.016478644630562325
122210,0.018765397504226188
49937,0.05250073285994116
139448,0.026298281531429837
64832,0.01223313873560023
132168,0.017866372587012277
106882,0.04148352442326532
102342,0.012697748190502395
70472,0.016595253216260084
112628,0.012821018592128915
4099,0.028518623420067377
43654,0.3473635069184783
80619,0.01200554707669345
131822,0.012503557210684605
29775,0.012774997821130394
53522,0.026194102127049843
4456,0.014225795670319601
65532,0.5500522757581642
35652,0.08932459963838515
61878,0.010578799491185276
39905,0.012143462121934939
62644,0.009529339776830794
34939,0.016655841003689793
132336,0.009189235976737792
101148,0.040496363290613895
60936,0.0344156526074867
48219,0.00877641054451645
142563,0.010475663757384299
99957,0.011971698023840153
138821,0.01047718672010102
81033,0.07554479226578671
50548,0.013823650301214243
136338,0.01379170277306485
68945,0.07593891388138528
2921,0.01282659943773334
141083,0.22305967607896493
105928,0.008678872690473467
123434,0.08955167508250321
135418,0.011705100110492377
86652,0.06985306277411568
10610,0.03757286280557114
135356,0.00877641054451645
70305,0.4119554697662084
26686,0.01712898083928803
80893,0.016343786507798923
19391,0.013734172753825866
148029,0.008635743995147323
56916,0.03807387956893515
94082,0.14676130836908058
4381,0.05077277144032822
140174,0.3855287321267451
60991,0.016933762798658374
31875,0.07960510274428616
67911,0.012258294863055706
98299,0.03638672361989925
54971,0.48444941302746314
104206,0.00907998413723841
99147,0.020496661042482062
117544,0.09825997284878907
44187,0.03185152140240144
141653,0.010819494736441735
86096,0.029576911718687704
31425,0.09494195840969433
100551,0.02542854878744712
58916,0.01685243116914569
26238,0.08100250810886477
145759,0.014246615871434913
54006,0.071042959731858
104259,0.009412110964732429
131909,0.0169875324289784
113534,0.040910394465509495
9943,0.139812547998005
21181,0.012492623677671975
145016,0.019304056965168733
127025,0.024631408762065606
99705,0.025546453698386404
86047,0.4982188671466421
88629,0.008936433748641611
92265,0.05873327989258825
113545,0.008440819590335888
20546,0.0212727252563258
95405,0.019938202562946303
128014,0.06465717491275598
49303,0.028096130980437697
144046,0.01813609253509762
49113,0.009341181209539074
8208,0.02004821826077681
56025,0.40724542422242976
46908,0.02194145261383755
69072,0.021520921908718217
146175,0.01737278280378322
112217,0.12665962221589122
8345,0.037797694059957775
109095,0.029496972815514545
123413,0.012574665626719751
40892,0.0167916985158981
31882,0.020153249323516417
105867,0.10156643237908461
43537,0.043987257098254344
113870,0.013289677525553796
14437,0.011452974000479612
130734,0.010162192460240478
10688,0.022023775517927998
121883,0.015450489060704484
63319,0.01603836724064663
9198,0.013690917718198345
16492,0.017439821494883545
111238,0.014097287989092731
115451,0.20925482010111046
129979,0.32159314793966465
143736,0.07205473396857623
6825,0.011073598291897283
43900,0.03030953923560881
99907,0.012340995066120849
6470,0.010656790662644812
82638,0.012873363304917297
48594,0.025065156267462373
71365,0.2984783240568205
143156,0.07992462290584094
27129,0.013009308727966996
5844,0.2904867770631151
114058,0.027912204623727968
66770,0.059000534123253616
131615,0.45345158976586597
10831,0.013608547347239427
33210,0.01237538408017813
56647,0.20461044496986622
56595,0.20188006863585156
49282,0.008885792666014044
13210,0.07998703565734973
34510,0.06688790251379899
73472,0.008608768987724918
144055,0.016531169198598348
382,0.09640851325052935
99295,0.024504719219743242
102303,0.048856145346869245
127922,0.03790585248178178
80224,0.08966426159232821
91709,0.017688089477472368
127239,0.011591956337143461
26509,0.0560614463865868
26265,0.016306368616762375
32949,0.7585739437452677
68808,0.21731435161343382
83057,0.07386065725012496
147660,0.01631827174326075
129504,0.030204110223525406
31202,0.24372787752135502
62107,0.024817254543852568
81152,0.017688089477472368
12374,0.009948937201879088
4876,0.07707306338109837
103514,0.043877201086380366
127423,0.04392691748103139
44579,0.15913601559219526
18966,0.014821031743126692
113082,0.02799760245412959
30842,0.03843907205064588
78181,0.014181829174000416
130303,0.0081915502388972
66575,0.014569985308724907
24696,0.01236646985903796
109062,0.038716696126642906
42295,0.00920855765970443
92569,0.11682891872905551
129879,0.014961381191950337
36463,0.02552009061599152
35050,0.008623496913040617
1890,0.02349156641103579
142991,0.017879721220015167
77078,0.08548437898154564
80319,0.014687841488282833
34425,0.0081915502388972
3313,0.008440819590335888
20954,0.1681552484986202
100740,0.03526129993377795
54640,0.00907998413723841
7552,0.08166738041310845
88077,0.03921750052001296
65628,0.009656510170656161
109058,0.014177025117356055
116904,0.014546912666015708
60460,0.012543106440884765
126832,0.014685453775109603
121179,0.016624443425391322
126124,0.08447469438478558
17543,0.019130911057360117
128335,0.05100111963424422
102749,0.009825475627824902
146368,0.13582408360134748
62823,0.013745559990460633
63351,0.20137274293344085
53935,0.01375926008667673
66566,0.035654215077636
109354,0.07005448610114437
107017,0.009756282273220866
98259,0.013215431943019539
87478,0.06526445180994359
60065,0.014076044466552777
140742,0.018661118975433513
103799,0.01962885871228718
146260,0.05830603105053565
103513,0.010728966226962405
100217,0.013038018871392094
137693,0.009445804701242377
125109,0.008771417239311085
116659,0.08896585044527638
92264,0.00877641054451645
49682,0.09357955911100564
45478,0.020231261171305238
146534,0.020497545388106785
46841,0.012952431025673422
1902,0.09046032447654115
19256,0.2933840104185829
112803,0.012748314674921548
64962,0.08089503816792681
53699,0.033749834836444885
48422,0.10321420969554965
47888,0.009412110964732429
78121,0.052713861679189324
32747,0.013975396398562656
113412,0.6636682941627439
70704,0.016119223975545688
23811,0.023124794558269463
88127,0.08267416238020973
12291,0.023124794558269463
105907,0.40273027397301336
28737,0.03676873057522647
70802,0.026273463331972592
121452,0.6160271847660898
137568,0.011797839841548932
100559,0.06070726089393189
68286,0.015438141644264162
11201,0.13557222475011518
104280,0.08874950584130507
2897,0.053179899333280045
144925,0.1259732024016378
66859,0.07435208371335583
90795,0.016424756109382068
32475,0.07425288510036525
46401,0.00877641054451645
63784,0.08408168624428781
128858,0.020019720959059954
140111,0.018462230870759842
93304,0.020484787096479197
31465,0.012746698094166002
73905,0.6046578044000807
4454,0.02142767302408959
92053,0.07630899362453032
89394,0.017166745498338094
115515,0.17685184957055838
62531,0.020762433650140407
137009,0.018823869248676912
145983,0.07582788935627424
120780,0.012973085659883622
9995,0.0317356316099043
60914,0.23387579767491432
114141,0.0110530580124396
12521,0.010005528845472258
57125,0.02203491597877336
62593,0.21875448725278854
95005,0.05799709440943244
136180,0.05560041405192099
144437,0.016343786507798923
149597,0.02099576929016164
109383,0.01554391440349872
104081,0.03342884090411556
112938,0.0695184526243413
123473,0.008623496913040617
50091,0.016935415233171776
6667,0.01134732110787527
130011,0.2167438351201297
61963,0.12313864402914079
117451,0.021166801194656644
78661,0.4036981966278293
84345,0.01807579279336235
72437,0.008415449021523467
37611,0.013355405749013125
27006,0.04636822669053377
908,0.019973663059327976
102897,0.015805910721107912
41643,0.06432615814223887
91003,0.046571242835022744
38276,0.03384557221092136
78596,0.015545656259418636
74871,0.052425688640536525
86318,0.013206440756266811
144828,0.011110421862156434
64360,0.025571748305107833
29072,0.017133603197805807
80777,0.017715437549227928
74472,0.05996006452987704
65228,0.15531942423632675
97386,0.015315106558114692
65529,0.08126368940817255
5157,0.7441488137983708
47603,0.014738926043002039
2448,0.010293864461774417
143799,0.014597650751826332
